,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
204,0.0,0,0.0,40911939.57420419,0,0.056167381967480355,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,81240870.06949727,0,0.056167381967480355,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,40911939.57420419,0,0.056167381967480355,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
205,1299242088.106036,0,0.6347446115273321,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,654282921.3348668,0,0.6347446115273321,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1001732168.3298662,0,0.6347446115273321,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
206,691844535.4397776,0,0.4457491308714863,0.0,0,0.0,204911262.02814132,0,0.3406120133371142,0.0,0,0.0,330242948.162556,0,0.25890644704612087,0.0,0.0,691844535.4397776,0,0.4457491308714863,0.0,0,0.0,204911262.02814132,0,0.3406120133371142,0.0,0,0.0,330242948.162556,0,0.25890644704612087,0.0,0.0,897319230.9159547,0,0.4457491308714863,0.0,0,0.0,265768979.34480354,0,0.3406120133371142,0.0,0,0.0,428323608.96263355,0,0.25890644704612087,0.0,0.0
207,811260040.8944733,0,0.6480275985804208,710750.0011174936,0,0.0008174891954892254,555360820.8284492,0,1.1067920742984125,0.0,0,0.0,0.0,0,0.0,0.0,0.0,665119598.9991267,0,0.6480275985804208,582715.444989344,0,0.0008174891954892254,455318082.77155393,0,1.1067920742984125,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1320761017.0854445,0,0.6480275985804208,1157126.9963381938,0,0.0008174891954892254,904147727.7224872,0,1.1067920742984125,0.0,0,0.0,0.0,0,0.0,0.0,0.0
208,802657243.1807963,0,0.6393760835368546,37877514.32809931,0,0.04104357037844622,223071836.8059675,0,0.4525417638286944,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1306755347.7743213,0,0.6393760835368546,61665978.63428648,0,0.04104357037844622,363169108.80772936,0,0.4525417638286944,0.0,0,0.0,0.0,0,0.0,0.0,0.0,658066509.8820015,0,0.6393760835368546,31054256.183025967,0,0.04104357037844622,182887660.1401391,0,0.4525417638286944,0.0,0,0.0,0.0,0,0.0,0.0,0.0
209,2395266.7034125817,0,0.002608845947349913,33803057.054537036,0,0.0467978865455083,1136511.9493615464,0,0.0030614770198517365,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2395266.7034125817,0,0.002608845947349913,33803057.054537036,0,0.0467978865455083,1136511.9493615464,0,0.0030614770198517365,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3667244.9032331947,0,0.002608845947349913,51753772.772083305,0,0.0467978865455083,1740043.2477192262,0,0.0030614770198517365,0.0,0,0.0,0.0,0,0.0,0.0,0.0
210,743213765.8276182,0,0.3697644065636241,0.0,0,0.0,0.0,0,0.0,860026.2620304483,0,0.00029438390629114484,11165623.334012577,0,0.0073912035709295595,0.0,0.0,456509256.602054,0,0.3697644065636241,0.0,0,0.0,0.0,0,0.0,528259.7922558198,0,0.00029438390629114484,6858336.917417755,0,0.0073912035709295595,0.0,0.0,374273646.4078397,0,0.3697644065636241,0.0,0,0.0,0.0,0,0.0,433099.0354278481,0,0.00029438390629114484,5622875.613698776,0,0.0073912035709295595,0.0,0.0
211,34121002.221007265,0,0.02360476660118581,347767903.91882783,0,0.2857830292628905,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,44254785.436114706,0,0.02360476660118581,451053397.25395536,0,0.2857830292628905,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,34121002.221007265,0,0.02360476660118581,347767903.91882783,0,0.2857830292628905,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
212,2901932.8636395237,0,0.0025886763995554432,49911367.9390477,0,0.05618614312473155,239187339.16022894,0,0.5025173851935703,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2379178.46965345,0,0.0025886763995554432,40920330.5422453,0,0.05618614312473155,196100114.74559167,0,0.5025173851935703,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2901932.8636395237,0,0.0025886763995554432,49911367.9390477,0,0.05618614312473155,239187339.16022894,0,0.5025173851935703,0.0,0,0.0,0.0,0,0.0,0.0,0.0
213,1020029249.4726901,0,0.6493997286543798,56093613.42584788,0,0.047588272176673226,1596645.0248359118,0,0.0026680497645615747,0.0,0,0.0,0.0,0,0.0,0.0,0.0,666233688.2968458,0,0.6493997286543798,36637630.71688334,0,0.047588272176673226,1042851.1774021619,0,0.0026680497645615747,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1020029249.4726901,0,0.6493997286543798,56093613.42584788,0,0.047588272176673226,1596645.0248359118,0,0.0026680497645615747,0.0,0,0.0,0.0,0,0.0,0.0,0.0
214,33246154.656650413,0,0.03503368028773398,2507220.3683312596,0,0.003620684123860498,11411328.751587735,0,0.030742624269752123,3870627.0879333992,0,0.0028835971197927667,4063363.2679913333,0,0.005541039294993392,0.0,0.0,66018540.28143778,0,0.03503368028773398,4978711.992125321,0,0.003620684123860498,22660042.18026837,0,0.030742624269752123,7686096.421019914,0,0.0028835971197927667,8068822.224898707,0,0.005541039294993392,0.0,0.0,33246154.656650413,0,0.03503368028773398,2507220.3683312596,0,0.003620684123860498,11411328.751587735,0,0.030742624269752123,3870627.0879333992,0,0.0028835971197927667,4063363.2679913333,0,0.005541039294993392,0.0,0.0
215,1321400098.08456,0,0.6484218106281066,75751041.10559098,0,0.05047652769306675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,665441432.6180485,0,0.6484218106281066,38147326.754918575,0,0.05047652769306675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1321400098.08456,0,0.6484218106281066,75751041.10559098,0,0.05047652769306675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
216,172327304.38491777,0,0.1440618939580893,157922922.96137604,0,0.1677696492550984,0.0,0,0.0,38308495.59133819,0,0.017423937782383294,0.0,0,0.0,0.0,0.0,141284251.42537773,0,0.1440618939580893,129474676.30357932,0,0.1677696492550984,0.0,0,0.0,31407600.450624213,0,0.017423937782383294,0.0,0,0.0,0.0,0.0,280555154.12797594,0,0.1440618939580893,257104294.35375676,0,0.1677696492550984,0.0,0,0.0,62367631.89327422,0,0.017423937782383294,0.0,0,0.0,0.0,0.0
217,2863417.3417002074,0,0.002549088428752715,85810262.9943301,0,0.09445286062051929,92927251.9986115,0,0.19806080251792132,0.0,0,0.0,163661906.6281615,0,0.17364068105743768,0.0,0.0,2347601.1365960054,0,0.002549088428752715,70352396.07003215,0,0.09445286062051929,76187330.16513392,0,0.19806080251792132,0.0,0,0.0,134179839.04141888,0,0.17364068105743768,0.0,0.0,2347601.1365960054,0,0.002549088428752715,70352396.07003215,0,0.09445286062051929,76187330.16513392,0,0.19806080251792132,0.0,0,0.0,134179839.04141888,0,0.17364068105743768,0.0,0.0
218,2848656.520661902,0,0.0025339165987250866,278382248.6926372,0,0.28794192840586746,0.0,0,0.0,0.0,0,0.0,60471412.97008471,0,0.05892921697817394,0.0,0.0,2335499.330917187,0,0.0025339165987250866,228234450.46642807,0,0.28794192840586746,0.0,0,0.0,0.0,0,0.0,49578088.304740205,0,0.05892921697817394,0.0,0.0,2848656.520661902,0,0.0025339165987250866,278382248.6926372,0,0.28794192840586746,0.0,0,0.0,0.0,0,0.0,60471412.97008471,0,0.05892921697817394,0.0,0.0
219,693261568.4666089,0,0.4468850765316189,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,552295403.5851222,0,0.4468850765316189,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,693261568.4666089,0,0.4468850765316189,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
220,183305690.02286553,0,0.12170335570007627,0.0,0,0.0,717010247.7890435,0,1.1558650208511454,0.0,0,0.0,0.0,0,0.0,0.0,0.0,146032745.29490098,0,0.12170335570007627,0.0,0,0.0,571215082.7186549,0,1.1558650208511454,0.0,0,0.0,0.0,0,0.0,0.0,0.0,119726396.09390116,0,0.12170335570007627,0.0,0,0.0,468316356.7888643,0,1.1558650208511454,0.0,0,0.0,0.0,0,0.0,0.0,0.0
221,1293512528.1341445,0,0.6312125491600543,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1293512528.1341445,0,0.6312125491600543,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,794523015.8195467,0,0.6312125491600543,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
222,217040629.34330493,0,0.14465330840961083,28311941.415939692,0,0.02504044719797484,0.0,0,0.0,0.0,0,0.0,3267083.167154122,0,0.0028559520123503084,0.0,0.0,172908101.97753394,0,0.14465330840961083,22555058.324061558,0,0.02504044719797484,0.0,0,0.0,0.0,0,0.0,2602762.216201596,0,0.0028559520123503084,0.0,0.0,217040629.34330493,0,0.14465330840961083,28311941.415939692,0,0.02504044719797484,0.0,0,0.0,0.0,0,0.0,3267083.167154122,0,0.0028559520123503084,0.0,0.0
223,1013644823.3384546,0,0.6442844967339644,57580095.44767298,0,0.0460418170537263,183231827.92617437,0,0.2869260034484997,0.0,0,0.0,0.0,0,0.0,0.0,0.0,662063690.4528924,0,0.6442844967339644,37608528.75779684,0,0.0460418170537263,119678152.95074688,0,0.2869260034484997,0.0,0,0.0,0.0,0,0.0,0.0,0.0,662063690.4528924,0,0.6442844967339644,37608528.75779684,0,0.0460418170537263,119678152.95074688,0,0.2869260034484997,0.0,0,0.0,0.0,0,0.0,0.0,0.0
224,24584687.180511113,0,0.0171932863182403,201839555.4426143,0,0.17278128751563587,18724383.279365886,0,0.03235948187403261,0.0,0,0.0,0.0,0,0.0,0.0,0.0,19585695.134387586,0,0.0171932863182403,160797978.42996913,0,0.17278128751563587,14917011.544478819,0,0.03235948187403261,0.0,0,0.0,0.0,0,0.0,0.0,0.0,19585695.134387586,0,0.0171932863182403,160797978.42996913,0,0.17278128751563587,14917011.544478819,0,0.03235948187403261,0.0,0,0.0,0.0,0,0.0,0.0,0.0
225,804841572.1927755,0,0.6415824308309722,10863733.07573131,0,0.01175667015232991,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1010266837.4271533,0,0.6415824308309722,13636558.59273015,0,0.01175667015232991,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1010266837.4271533,0,0.6415824308309722,13636558.59273015,0,0.01175667015232991,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
226,50005773.3750518,0,0.04278687646576313,29101472.697749823,0,0.032772838145728594,34576869.11172471,0,0.07454654936439638,45467852.556358814,0,0.02213605317254027,0.0,0,0.0,0.0,0.0,62769091.78917537,0,0.04278687646576313,36529242.27898411,0,0.032772838145728594,43402161.88195095,0,0.07454654936439638,57072926.143176995,0,0.02213605317254027,0.0,0,0.0,0.0,0.0,62769091.78917537,0,0.04278687646576313,36529242.27898411,0,0.032772838145728594,43402161.88195095,0,0.07454654936439638,57072926.143176995,0,0.02213605317254027,0.0,0,0.0,0.0,0.0
227,380077831.44674563,0,0.37688772504363194,0.0,0,0.0,460118033.42082775,0,1.1248418102243887,4659807.881294538,0,0.002385730801756059,0.0,0,0.0,0.0,0.0,754739424.2909583,0,0.37688772504363194,0.0,0,0.0,913679228.088789,0,1.1248418102243887,9253211.912538193,0,0.002385730801756059,0.0,0,0.0,0.0,0.0,754739424.2909583,0,0.37688772504363194,0.0,0,0.0,913679228.088789,0,1.1248418102243887,9253211.912538193,0,0.002385730801756059,0.0,0,0.0,0.0,0.0
228,1017168663.5839076,0,0.6471036416884801,14806648.45955307,0,0.013351003311664444,204701172.4888855,0,0.3399703305968581,0.0,0,0.0,0.0,0,0.0,0.0,0.0,664365292.1813828,0,0.6471036416884801,9670985.43460637,0,0.013351003311664444,133700888.6916339,0,0.3399703305968581,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1017168663.5839076,0,0.6471036416884801,14806648.45955307,0,0.013351003311664444,204701172.4888855,0,0.3399703305968581,0.0,0,0.0,0.0,0,0.0,0.0,0.0
229,4631388.2186671365,0,0.0025299209856292815,19902195.802448437,0,0.014327194443999354,679088872.1749319,0,0.8602967462163782,0.0,0,0.0,132739984.56091847,0,0.08587042213028817,0.0,0.0,2844769.149808282,0,0.0025299209856292815,12224661.36698491,0,0.014327194443999354,417121386.14398265,0,0.8602967462163782,0.0,0,0.0,81533785.37841552,0,0.08587042213028817,0.0,0.0,2844769.149808282,0,0.0025299209856292815,12224661.36698491,0,0.014327194443999354,417121386.14398265,0,0.8602967462163782,0.0,0,0.0,81533785.37841552,0,0.08587042213028817,0.0,0.0
230,5439939.307680054,0,0.005858372883163808,70274496.84545304,0,0.09429247851040613,0.0,0,0.0,30125732.144396488,0,0.018684080666229726,0.0,0,0.0,0.0,0.0,10802357.626668027,0,0.005858372883163808,139547558.1661371,0,0.09429247851040613,0.0,0,0.0,59822162.3409552,0,0.018684080666229726,0.0,0,0.0,0.0,0.0,10802357.626668027,0,0.005858372883163808,139547558.1661371,0,0.09429247851040613,0.0,0,0.0,59822162.3409552,0,0.018684080666229726,0.0,0,0.0,0.0,0.0
231,0.0,0,0.0,8041047.671507487,0,0.009498840125451704,96606416.3293051,0,0.20799466187229293,0.0,0,0.0,313668473.3109425,0,0.3190403382300368,0.0,0.0,0.0,0,0.0,8041047.671507487,0,0.009498840125451704,96606416.3293051,0,0.20799466187229293,0.0,0,0.0,313668473.3109425,0,0.3190403382300368,0.0,0.0,0.0,0,0.0,6592532.767802884,0,0.009498840125451704,79203729.56967594,0,0.20799466187229293,0.0,0,0.0,257164212.05365407,0,0.3190403382300368,0.0,0.0
232,49490551.244147524,0,0.03387863157779288,50780665.41323841,0,0.04527740504397755,297871871.55257434,0,0.4968254330641443,19152160.234936405,0,0.007939383828154012,0.0,0,0.0,0.0,0.0,64189020.950749,0,0.03387863157779288,65862293.18851634,0,0.04527740504397755,386338469.1231955,0,0.4968254330641443,24840265.134808175,0,0.007939383828154012,0.0,0,0.0,0.0,0.0,49490551.244147524,0,0.03387863157779288,50780665.41323841,0,0.04527740504397755,297871871.55257434,0,0.4968254330641443,19152160.234936405,0,0.007939383828154012,0.0,0,0.0,0.0,0.0
233,666761184.0015789,0,0.6500457199408882,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,813262315.851075,0,0.6500457199408882,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1324020793.9447246,0,0.6500457199408882,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
234,1008812775.4076508,0,0.6404198033258958,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1308425603.4364233,0,0.6404198033258958,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,658907630.8431991,0,0.6404198033258958,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
235,6784382.2406422,0,0.006011703135688573,4133970.254942004,0,0.004991887728412259,23639714.453791335,0,0.052662646462029776,1665956.6075163144,0,0.0010858365860447327,74258681.47676252,0,0.08180821525461132,0.0,0.0,11045222.415450616,0,0.006011703135688573,6730254.768246865,0,0.004991887728412259,38486319.7146675,0,0.052662646462029776,2712238.286674936,0,0.0010858365860447327,120895849.33400002,0,0.08180821525461132,0.0,0.0,11045222.415450616,0,0.006011703135688573,6730254.768246865,0,0.004991887728412259,38486319.7146675,0,0.052662646462029776,2712238.286674936,0,0.0010858365860447327,120895849.33400002,0,0.08180821525461132,0.0,0.0
236,186543721.90970337,0,0.12432687457365027,0.0,0,0.0,0.0,0,0.0,10822061.03134864,0,0.00479618229433373,0.0,0,0.0,0.0,0.0,148612363.44929856,0,0.12432687457365027,0.0,0,0.0,0.0,0,0.0,8621528.780474154,0,0.00479618229433373,0.0,0,0.0,0.0,0.0,186543721.90970337,0,0.12432687457365027,0.0,0,0.0,0.0,0,0.0,10822061.03134864,0,0.00479618229433373,0.0,0,0.0,0.0,0.0
237,1008710535.2546625,0,0.6403380868952858,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1008710535.2546625,0,0.6403380868952858,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1008710535.2546625,0,0.6403380868952858,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
238,43436340.86942905,0,0.023088049819323407,1205452.5685731126,0,0.0008850712976104787,73138739.89098309,0,0.09772598601715643,0.0,0,0.0,5210749.084630965,0,0.0035379585100645174,0.0,0.0,21874026.600828283,0,0.023088049819323407,607051.6305751526,0,0.0008850712976104787,36831802.81542565,0,0.09772598601715643,0.0,0,0.0,2624071.498796063,0,0.0035379585100645174,0.0,0.0,21874026.600828283,0,0.023088049819323407,607051.6305751526,0,0.0008850712976104787,36831802.81542565,0,0.09772598601715643,0.0,0,0.0,2624071.498796063,0,0.0035379585100645174,0.0,0.0
239,348457943.07796836,0,0.2851248526223405,3002678.9859459493,0,0.003494484646839647,113124342.78899498,0,0.23975303879796656,0.0,0,0.0,305829255.285592,0,0.30971972214701654,0.0,0.0,348457943.07796836,0,0.2851248526223405,3002678.9859459493,0,0.003494484646839647,113124342.78899498,0,0.23975303879796656,0.0,0,0.0,305829255.285592,0,0.30971972214701654,0.0,0.0,285686704.2441037,0,0.2851248526223405,2461776.178268909,0,0.003494484646839647,92746115.57337055,0,0.23975303879796656,0.0,0,0.0,250737151.32508793,0,0.30971972214701654,0.0,0.0
240,660253597.5794175,0,0.642067667191782,9157226.032555321,0,0.012228837952060957,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1010873501.9423141,0,0.642067667191782,14020063.172004275,0,0.012228837952060957,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1311098356.4242558,0,0.642067667191782,18183958.47399312,0,0.012228837952060957,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
241,656315185.5819787,0,0.6372322701017149,0.0,0,0.0,0.0,0,0.0,2674407.431737927,0,0.0011968833245303463,0.0,0,0.0,0.0,0.0,800521116.9481698,0,0.6372322701017149,0.0,0,0.0,0.0,0,0.0,3262029.694667052,0,0.0011968833245303463,0.0,0,0.0,0.0,0.0,656315185.5819787,0,0.6372322701017149,0.0,0,0.0,0.0,0,0.0,2674407.431737927,0,0.0011968833245303463,0.0,0,0.0,0.0,0.0
242,14054524.699967936,0,0.009863822534552365,51411296.133043185,0,0.046258061623198794,28798869.00925139,0,0.04990008627461314,4841765.721798942,0,0.0021922441065848584,10799702.577326994,0,0.009471996347607148,0.0,0.0,14054524.699967936,0,0.009863822534552365,51411296.133043185,0,0.046258061623198794,28798869.00925139,0,0.04990008627461314,4841765.721798942,0,0.0021922441065848584,10799702.577326994,0,0.009471996347607148,0.0,0.0,18228654.919776108,0,0.009863822534552365,66680218.3776305,0,0.046258061623198794,37352002.75045058,0,0.04990008627461314,6279748.225514518,0,0.0021922441065848584,14007165.35926395,0,0.009471996347607148,0.0,0.0
243,0.0,0,0.0,71587721.46773247,0,0.06354082531805647,523322804.69509965,0,0.8590763527255718,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,57031243.78755315,0,0.06354082531805647,416911585.42607045,0,0.8590763527255718,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46757631.445245765,0,0.06354082531805647,341809102.5547605,0,0.8590763527255718,0.0,0,0.0,0.0,0,0.0,0.0,0.0
244,9179734.633060103,0,0.009863822534552365,6610212.40654931,0,0.009547936856203327,475742261.4720346,0,1.184750976721523,0.0,0,0.0,0.0,0,0.0,0.0,0.0,11196710.94495372,0,0.009863822534552365,8062611.890144269,0,0.009547936856203327,580272611.2383566,0,1.184750976721523,0.0,0,0.0,0.0,0,0.0,0.0,0.0,11196710.94495372,0,0.009863822534552365,8062611.890144269,0,0.009547936856203327,580272611.2383566,0,1.184750976721523,0.0,0,0.0,0.0,0,0.0,0.0,0.0
245,2393981.355392918,0,0.0026072345281784063,12957083.694962386,0,0.018484073037497873,46600261.942177035,0,0.12344446631305735,1364824.6445612854,0,0.0009863228385056304,0.0,0,0.0,0.0,0.0,2393981.355392918,0,0.0026072345281784063,12957083.694962386,0,0.018484073037497873,46600261.942177035,0,0.12344446631305735,1364824.6445612854,0,0.0009863228385056304,0.0,0,0.0,0.0,0.0,3665276.9862712645,0,0.0026072345281784063,19837790.536401916,0,0.018484073037497873,71346782.74168958,0,0.12344446631305735,2089598.713347246,0,0.0009863228385056304,0.0,0,0.0,0.0,0.0
246,450462425.18250036,0,0.44401015071697675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,18406469.74787981,0,0.024253415281561438,0.0,0.0,549438275.4994694,0,0.44401015071697675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,22450749.34321318,0,0.024253415281561438,0.0,0.0,450462425.18250036,0,0.44401015071697675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,18406469.74787981,0,0.024253415281561438,0.0,0.0
247,14326279.540700959,0,0.010086347655671892,19807833.524400037,0,0.018429736539474516,140894008.13505462,0,0.2412086070980445,0.0,0,0.0,1560681.079181566,0,0.0013678268812541135,0.0,0.0,14326279.540700959,0,0.010086347655671892,19807833.524400037,0,0.018429736539474516,140894008.13505462,0,0.2412086070980445,0.0,0,0.0,1560681.079181566,0,0.0013678268812541135,0.0,0.0,14326279.540700959,0,0.010086347655671892,19807833.524400037,0,0.018429736539474516,140894008.13505462,0,0.2412086070980445,0.0,0,0.0,1560681.079181566,0,0.0013678268812541135,0.0,0.0
248,9147504.273707366,0,0.0098234158756779,228537865.1845203,0,0.2885035782700898,27426866.354140997,0,0.07094968814486904,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9147504.273707366,0,0.0098234158756779,228537865.1845203,0,0.2885035782700898,27426866.354140997,0,0.07094968814486904,0.0,0,0.0,0.0,0,0.0,0.0,0.0,14005178.787507622,0,0.0098234158756779,349900209.4838392,0,0.2885035782700898,41991581.023349866,0,0.07094968814486904,0.0,0,0.0,0.0,0,0.0,0.0,0.0
249,3472799.0209790743,0,0.0024496248884606636,125399460.22728297,0,0.10839666674402751,513112740.4536133,0,0.8338589034554097,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2268264.073463229,0,0.0024496248884606636,81904852.18031307,0,0.10839666674402751,335140383.2402215,0,0.8338589034554097,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3472799.0209790743,0,0.0024496248884606636,125399460.22728297,0,0.10839666674402751,513112740.4536133,0,0.8338589034554097,0.0,0,0.0,0.0,0,0.0,0.0,0.0
250,657783622.8352164,0,0.6390297674148723,519039.49877327314,0,0.0006803115341532174,314041750.74505514,0,0.7540540858171739,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1306193604.9175563,0,0.6390297674148723,1030682.5078360197,0,0.0006803115341532174,623608299.5381367,0,0.7540540858171739,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1007091876.1722565,0,0.6390297674148723,794669.3175090373,0,0.0006803115341532174,480809927.4212052,0,0.7540540858171739,0.0,0,0.0,0.0,0,0.0,0.0,0.0
251,93981250.75495109,0,0.06394442219652754,294005632.5739949,0,0.2452910517161818,456768444.57022345,0,0.7267117530139131,2411084.6501391036,0,0.0008994525971727674,0.0,0,0.0,0.0,0.0,93981250.75495109,0,0.06394442219652754,294005632.5739949,0,0.2452910517161818,456768444.57022345,0,0.7267117530139131,2411084.6501391036,0,0.0008994525971727674,0.0,0,0.0,0.0,0.0,74871325.8834574,0,0.06394442219652754,234223223.79402843,0,0.2452910517161818,363890231.2107769,0,0.7267117530139131,1920820.4096353399,0,0.0008994525971727674,0.0,0,0.0,0.0,0.0
252,0.0,0,0.0,24047401.260761626,0,0.03330739080335097,322762.03528590203,0,0.0008599922637754593,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,29331109.41185315,0,0.03330739080335097,393679.48612437147,0,0.0008599922637754593,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24047401.260761626,0,0.03330739080335097,322762.03528590203,0,0.0008599922637754593,0.0,0,0.0,0.0,0,0.0,0.0,0.0
253,3577668.42517694,0,0.0025354966867620907,10149634.189477334,0,0.00960080280147298,727777463.4336168,0,1.183218008735183,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2850193.8036855394,0,0.0025354966867620907,8085831.619539335,0,0.00960080280147298,579792918.2433627,0,1.183218008735183,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2336759.6876667966,0,0.0025354966867620907,6629249.332227404,0,0.00960080280147298,475348980.40752995,0,1.183218008735183,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254,1019955157.6560271,0,0.6493329271912386,0.0,0,0.0,60231979.60156617,0,0.09537260994902824,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1322877222.7779408,0,0.6493329271912386,0.0,0,0.0,78120604.91056293,0,0.09537260994902824,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1322877222.7779408,0,0.6493329271912386,0.0,0,0.0,78120604.91056293,0,0.09537260994902824,0.0,0,0.0,0.0,0,0.0,0.0,0.0
255,1000744594.8952314,0,0.6339550063029996,0.0,0,0.0,52538408.300342575,0,0.08764986051032478,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1000744594.8952314,0,0.6339550063029996,0.0,0,0.0,52538408.300342575,0,0.08764986051032478,0.0,0,0.0,0.0,0,0.0,0.0,0.0,653637886.212432,0,0.6339550063029996,0.0,0,0.0,34315542.968280345,0,0.08764986051032478,0.0,0,0.0,0.0,0,0.0,0.0,0.0
