,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
168,1.0,182.28183898885393,10,0.18040691907539658,311.18536538718314,1.0,0.6365795969757307,231.16814382868182,10,0.8275499651635718,161.47158003520565,1.5,0.42192155241992346,85.01910302567045,1.5,0.802083431139036,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,Base Case,dikesnet
169,116.0,193.511171558968,10,0.45911431588180723,219.96305188995836,1.5,0.26665456555886813,241.9381993946067,10,0.022411296485668877,230.57530491240655,1.5,0.7829754086720613,73.12653032323092,10,0.312246083305333,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,Base Case,dikesnet
170,23.0,252.0659554739639,1.5,0.9728855122808676,340.2138532473755,10,0.29065447349009,303.10039255566755,1.0,0.6756496437487609,297.84791064513104,1.5,0.8915233939524374,67.77295960956059,1.5,0.6028556795280151,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,Base Case,dikesnet
171,64.0,96.82338827482697,1.0,0.8595174472809614,148.40138261478887,10,0.46656067743177043,229.7303342027928,1.0,0.09457043548162991,42.93696057447322,1.5,0.8071828879300491,114.16103004681386,10,0.1671654318693271,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,Base Case,dikesnet
172,108.0,315.92498245465794,1.0,0.08179950221755226,163.881942524896,1.0,0.426417489518332,247.25758381385612,1.0,0.3657324073802898,75.86897653270016,1.0,0.9383494146535716,167.9523328241481,1.0,0.48506962139948867,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,Base Case,dikesnet
173,49.0,337.03964408421575,10,0.8341452022561466,191.22583692133583,1.5,0.4206106695711218,132.33710204305143,1.0,0.7590540604838031,175.48579675683692,1.5,0.26485464758667787,105.76732629807393,1.0,0.013400561775863068,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,Base Case,dikesnet
174,38.0,147.95516766283953,1.0,0.8506108584643993,254.15968220101507,1.5,0.4880632930693861,158.9726955711215,1.0,0.4970737619256045,180.37946813556815,1.5,0.2707789107753047,53.58324713387438,10,0.94237477277648,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,Base Case,dikesnet
175,117.0,88.28741061540265,1.5,0.24433560243683894,40.56389994769735,1.5,0.8395885557161922,44.8108828329012,10,0.5283617323863914,202.1770799248176,10,0.2727307473581113,106.07438041108851,1.0,0.10550841038585211,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,Base Case,dikesnet
176,113.0,292.06333593645616,1.5,0.19741995137882282,204.35445091955108,10,0.329619660516521,160.74916045426852,1.0,0.09012446716553049,158.68989399435844,10,0.5586849708762844,253.8125090234983,1.5,0.5373400255906053,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,Base Case,dikesnet
177,4.0,57.56892061469284,1.5,0.22183161765961593,77.46289763558026,1.0,0.01856411814529767,261.7784102088063,1.5,0.55336549346433,94.48185814443366,1.5,0.023467486866183846,113.27133523250151,1.5,0.4508372785794252,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,Base Case,dikesnet
178,101.0,33.77532204463028,1.0,0.7875715477400803,314.613468520763,10,0.16354478064745,252.5522465435751,1.5,0.30447833427115656,226.98063393616198,1.5,0.7241537373306951,173.1202380509085,1.0,0.5286864317040874,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,Base Case,dikesnet
179,40.0,127.57553548803968,1.5,0.549422600283331,343.9176060202116,1.5,0.12137098128206204,199.1959712024729,1.5,0.9439385022411806,49.00437389355245,1.0,0.9212889067132584,85.35265420995515,1.5,0.260985969761446,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,Base Case,dikesnet
180,117.0,35.02991338369597,1.0,0.5554669307596581,280.1889209020963,10,0.6415345928570176,329.1484555085085,1.0,0.5799809865842994,327.4573848466468,1.5,0.07358217349732016,159.7199232522866,1.0,0.12071760045304945,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,Base Case,dikesnet
181,123.0,221.18268327218948,1.0,0.26610382189072135,56.00802999152636,1.0,0.22311329841270286,66.7750216132235,1.0,0.5149402483555795,123.61922211778474,10,0.6220931733490145,117.73613637632266,1.5,0.9734987917980303,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,Base Case,dikesnet
182,97.0,247.4560900863009,10,0.8574975381674099,246.5051457759132,1.0,0.6566504035199835,150.21951698455769,1.0,0.7029422922850873,253.8797643476815,1.0,0.07045160930840394,328.3296797764449,1.0,0.8603426074831073,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,Base Case,dikesnet
183,21.0,98.1682177672945,10,0.49807175265210346,344.6716661518203,1.0,0.1416526993124673,331.99048333755894,1.0,0.7037302789846981,31.238270269117194,10,0.09408000716659995,178.86703971216252,1.0,0.685950152143454,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,Base Case,dikesnet
184,80.0,320.9606164731722,1.0,0.48166113787233367,127.06843858776176,1.5,0.12304322520834114,36.105111145799,1.5,0.826989589870197,330.8223786248144,1.5,0.2663071171132151,85.51286733885213,10,0.7029883491327746,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,Base Case,dikesnet
185,78.0,222.58235173330843,1.5,0.18798504601347674,296.3987878192014,1.0,0.02820290669330265,71.53463330833048,1.0,0.9196828552470574,231.55075311443358,1.5,0.12323333494228045,78.60390346256786,1.0,0.35624277230582313,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,Base Case,dikesnet
186,46.0,52.63754979940953,10,0.7214864696761314,79.12474626400427,10,0.19296465915395936,236.92680309900305,1.0,0.7518683418721137,82.53640068394844,1.0,0.35538165591847215,132.2244147204609,1.5,0.5111257489829198,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,Base Case,dikesnet
187,118.0,145.95556300581063,1.0,0.07209388701420064,66.42776514351044,10,0.7175350405423231,49.89362449374286,1.0,0.6318444796784664,92.77093464434844,1.0,0.19474113618789898,223.3981958990464,1.5,0.7919008465107851,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,Base Case,dikesnet
188,24.0,327.6904847986544,1.5,0.30876680254684963,160.47849990434423,10,0.5109796221752166,228.89951563209644,1.5,0.8238190253202335,329.41854807258414,10,0.3948119216824345,38.826994706008335,1.0,0.0065841556893286935,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,Base Case,dikesnet
189,72.0,318.2787633993035,10,0.5115821147226903,71.48048141193203,10,0.048977873569531476,271.55133489027895,1.5,0.9826309236410767,279.2946748892956,10,0.48759941233433884,267.1802198341268,10,0.6419269089587754,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,Base Case,dikesnet
190,108.0,145.45615511730057,1.5,0.7681916838692832,264.39229358519185,1.0,0.6177498367408899,59.176245040183474,10,0.6486291767814155,115.25745700714936,1.5,0.20280428690283153,211.7157019559066,10,0.3112930387123357,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,Base Case,dikesnet
191,11.0,86.6302033363419,10,0.9192639154967075,348.7927910263506,1.0,0.33651847036716226,31.936175076440918,1.5,0.5868245199544367,319.02868650892475,10,0.31109774873392715,199.57015666882214,1.5,0.46033028151621697,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,Base Case,dikesnet
192,131.0,115.65614325543187,10,0.4743887136251802,187.16651253476158,10,0.6757878272162948,111.55625735988889,1.5,0.6158618728416294,286.9406250769958,10,0.5100628627033721,66.45027716824424,1.5,0.22462004322167736,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,Base Case,dikesnet
193,122.0,222.18170282652505,1.5,0.014054698918600662,247.4707750083941,1.5,0.9923893130791607,278.0628600122725,1.5,0.8626785854715584,134.2206145843491,1.5,0.2963392217593446,276.5334742872027,1.5,0.2037277062775337,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,Base Case,dikesnet
194,66.0,47.215500324135434,1.0,0.28547459565546046,158.4675454793192,1.5,0.8604819732192671,309.89904616355085,10,0.8178996278530576,60.41803910577576,1.5,0.6362336128227046,113.68716648706001,1.0,0.05788543458809275,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,Base Case,dikesnet
195,73.0,296.2863401386817,1.0,0.14546821748790342,94.56544492856979,10,0.9440729729176215,345.3086685768855,1.0,0.4456518126498946,257.7128304093704,1.5,0.22527581379254083,54.06792515777649,10,0.5134016734359396,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,Base Case,dikesnet
196,54.0,207.15528680047797,1.0,0.8663392696875944,53.89515812125315,1.0,0.0010896135045020956,266.91541704407166,1.0,0.8379670581420056,65.29756721117751,1.0,0.36173150308128527,310.3951554462288,1.0,0.7341555906883073,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,Base Case,dikesnet
197,72.0,91.15263868838483,1.5,0.6530648132663448,342.37431593243724,1.5,0.9572058857995265,311.3891390585402,1.5,0.10963389966095943,310.29472594691595,1.0,0.6493993642539679,200.17993806900492,1.0,0.22111953000601822,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,Base Case,dikesnet
198,44.0,261.2857807930635,1.0,0.8855078170053758,63.37487705595266,1.5,0.18547015470651113,41.09837162610159,10,0.7391936092982658,90.51380043057424,10,0.5647926542526044,325.70963335537374,10,0.7984149710683612,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,Base Case,dikesnet
199,114.0,243.49603849745162,1.5,0.4666924079950678,282.94577482055286,1.0,0.2047668407479571,330.24333096187445,1.0,0.7459833529890384,156.97316642341443,1.0,0.5635139083404308,116.27856608273387,1.5,0.1473186652017738,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,Base Case,dikesnet
200,27.0,332.80664669033104,1.5,0.5848449398347841,104.88351516343515,10,0.9004566187482567,141.58866717589757,1.0,0.4642574133825383,233.50364016929768,10,0.85984599216589,113.92808017458272,10,0.13739807785510788,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,Base Case,dikesnet
201,62.0,39.66447884441097,1.5,0.39613664421756495,260.62885475756525,1.0,0.9132209984852684,33.1915029734959,10,0.3550228468061719,47.800002222831395,1.0,0.6541372247462344,112.5230542872599,1.0,0.5746312583847093,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,Base Case,dikesnet
202,74.0,336.3983219011916,1.5,0.8084845127806226,198.77798196538998,1.5,0.09073638058501882,179.39845580654932,1.5,0.15470382970035818,170.9384485818405,1.0,0.4587051612414332,298.5693755649695,10,0.8301627386861398,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,Base Case,dikesnet
203,85.0,265.2638260237362,1.0,0.9558689897886794,36.87020250052204,1.0,0.3914255653918214,315.31913995792144,1.0,0.2827167845584673,239.8467548616593,10,0.911781911529439,322.7065181813432,1.0,0.6514809193816761,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,Base Case,dikesnet
204,67.0,46.47056244488806,1.5,0.865866611052289,135.2119996328138,10,0.3240717027174432,239.50219684011,10,0.9549103457107619,337.05307316349763,10,0.9901782301630929,143.9534407674533,10,0.9191233138425514,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,Base Case,dikesnet
205,49.0,344.6750173614577,1.5,0.07491261224181296,213.66325478280675,1.0,0.35804501597650096,54.32945765945853,1.5,0.2059088198992819,71.97149092720285,1.5,0.44864700917874245,118.02879264448515,1.0,0.7936184047994694,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,Base Case,dikesnet
206,25.0,93.24387807417878,1.0,0.3576884718941528,104.01447849601294,10,0.8997987688590113,268.3273277142521,1.5,0.2462508691756941,47.435592278253935,1.5,0.9228649818100676,181.59863655103982,1.0,0.0016362514724175162,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,Base Case,dikesnet
207,71.0,83.95369883898573,10,0.022801699916840598,82.32379573466216,1.0,0.6384176961202755,223.24261035466583,10,0.04802962298380651,97.50640099665623,1.0,0.6475583368316437,213.27327865947262,10,0.9987964757578377,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,Base Case,dikesnet
208,38.0,74.76426992906744,10,0.2803879485494668,209.49548360255758,1.5,0.19805678250208544,343.54194382233254,10,0.1647014807667464,198.97459999394744,10,0.968568679507135,79.37938857915566,1.0,0.4906163974866869,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,Base Case,dikesnet
209,110.0,65.50863401934927,10,0.7938663120911791,158.65688602435938,10,0.3672094235908136,130.49388674514898,1.0,0.8256654444631722,191.6185694385158,1.5,0.8354276461334632,88.10046202891897,1.0,0.3893110123837596,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,Base Case,dikesnet
210,13.0,240.92665694273765,1.5,0.3626242855930593,106.04833671820171,10,0.6528464958207433,289.9552913328385,10,0.964460259950945,58.42381025868248,10,0.43799017621025516,97.38903432544552,10,0.24575513839096816,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,Base Case,dikesnet
211,55.0,207.62594668589148,1.5,0.5859466559976524,245.0422205826281,10,0.06163562761479706,133.59074783945192,1.0,0.6400983073992083,310.3863323494327,1.0,0.9142009025017865,238.87453348461258,1.5,0.6653141941241509,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,Base Case,dikesnet
212,105.0,228.8462146034667,10,0.8132588747703562,335.65137634247304,10,0.3144962418785784,299.1266042856626,1.5,0.2842183054742928,133.23407092082726,1.0,0.6485824233814792,145.45498437361908,1.5,0.29580215088565487,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,Base Case,dikesnet
213,99.0,107.3685334234498,1.0,0.08088963060878411,145.87862756882686,1.5,0.14254969339924708,312.9003913431006,1.5,0.353153598315577,244.98091135365075,1.0,0.4138360351024847,114.74911771032401,10,0.8848118406806851,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,Base Case,dikesnet
214,103.0,113.355474498891,1.0,0.5544710478549617,307.54704763441026,10,0.7617044228485961,67.67700427211318,10,0.7489047138776407,45.30709388613123,10,0.5285026589918863,209.07696032441402,1.0,0.6736079442584315,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,Base Case,dikesnet
215,125.0,72.43719647435871,1.5,0.2528735460333473,345.33410599124306,1.5,0.18256510927965222,194.2840602869394,1.5,0.509077442823015,279.72176034653165,1.5,0.7194436221128707,179.79329304671634,1.0,0.9865894998763165,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,Base Case,dikesnet
216,56.0,152.81863143388102,10,0.43836362928546113,283.82224544987986,1.0,0.13366161495838608,281.54294707000065,1.0,0.7115397898502859,135.97117076620725,10,0.013484834465302166,287.17459379222294,10,0.92999919662944,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,Base Case,dikesnet
217,114.0,338.4991170202693,1.0,0.7545070049417614,33.33657692064547,1.5,0.23576640072620272,84.39716219729496,1.0,0.3729866912834155,343.0447876644619,1.5,0.5141920724748444,316.0641441856092,1.0,0.08608596027035563,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,Base Case,dikesnet
218,15.0,190.1150632126036,1.0,0.7660054493160333,159.02142811248183,1.5,0.06930104022428946,339.91534427740976,10,0.5924877095733095,95.01624148084737,1.0,0.1872242358762227,162.3114093116647,10,0.023588856646752247,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,Base Case,dikesnet
219,58.0,251.42923157772853,1.5,0.3560131872690959,340.9315909951575,1.5,0.8255866662820349,156.98687988077077,1.5,0.36320587210360233,220.32502736743695,10,0.3425099933925462,93.58454284215804,1.0,0.24814022012375847,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,Base Case,dikesnet
