,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
615,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,3,2,7,1,7,0,1,0,3,0,0,2,0,0,126556908.17246997,0.0,217627170.58040905,0.0,138986664.24866292,0.10245940329989718,9471126.725589147,0.0002461424090778415,1812676855.3907065,0.7162449019145164,1191900000.0,0.0
616,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,5,2,0,0,7,0,0,3,0,0,3,7,0,4,98043050.03325048,0.0,90367086.37884125,0.008005594201010654,156995238.5824615,0.11408893997199548,80906504.1251909,0.01522031728067935,86420965.59927613,0.0,1238200000.0,0.0
617,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,6,1,1,1,6,0,3,0,1,0,0,0,6,0,0,142079239.3148653,0.0,106547043.08732629,0.0,46650169.32145682,0.0,164119354.41556138,0.03571704911904229,40273672.383724004,0.0,648900000.0,0.0
618,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,6,1,6,2,0,1,0,0,0,4,1,3,0,0,3,177532123.52496576,0.0,83721931.52190953,0.0,0.0,0.0,30057710.66037727,0.000842862534640278,2711497570.9448705,1.0896736988997182,822100000.0,0.0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,1,2,0,2,4,2,0,0,48459745.61129957,0.005465157358778697,75577094.20187221,0.012980458697473543,88907672.34606405,0.0,130772477.39622267,0.025191625349609812,2606486440.6204505,1.0364770255663898,0.0,0.0
620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,3,0,1,23647266.77570645,0.008197736038168046,59965623.99192749,0.005667881156453952,80587687.77300215,0.03230195997759125,124755642.93326262,0.02417623458403935,1916075987.7047348,0.7628752766544604,30700000.0,0.0
621,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,0,1,1,0,3,3,0,1,0,0,0,103369398.7279062,0.0027325786793893484,50326579.15093146,0.005631230827209025,68021434.71531427,0.019588938088825097,38847572.72622957,0.005993536268419947,2442750086.6485476,0.9590070156822155,151900000.0,0.0
622,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,5,1,0,0,0,0,3,7,1,0,4,1,1,0,0,92648501.6727509,0.0,5991355.452281275,0.0027803803178133865,90454561.25414468,0.0,78642975.42944197,0.013819577153190769,2843853028.7300134,1.132759809859136,783800000.0,0.0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,2,5,2,6,3,0,6,23647266.77570645,0.002951184973740496,118172825.55084464,0.0007031709511517626,172666509.08263046,0.04701340643012546,35666063.36272972,0.0,1591287788.411781,0.22544615556988284,0.0,25012.155774741037
624,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,3,0,0,7,66507014.9338145,0.0,18241996.786571644,0.00855273979065491,80587687.77300215,0.03230195997759125,158771287.66530526,0.03195008799363378,1947453079.0289226,0.7610335793410192,115300000.0,0.0
625,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,2,6,5,5,0,0,1,0,0,0,2,3,7,37255203.23710208,0.0,224700627.14350742,0.0,20299287.62732069,0.0,103040615.4919116,0.021618636789251862,438042363.39468,0.12732111073646485,808400000.0,0.0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,7,0,0,0,2,1,2,6,7,2,0,48459745.61129957,0.0006558188830534437,128933649.86623067,0.0,172704733.3788469,0.01567819566417704,95065547.79727487,0.00179863134829262,184726356.97866556,0.00553907843422292,0.0,10196.819911239812
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,0,6,4,0,1,7,1,3,4,144075745.84278923,0.0,41659202.10148871,0.0023425927322621156,130766884.93213348,0.006968845056049996,157648057.1146115,0.0035846905473858647,1522819059.590698,0.06921633336637842,0.0,54052.91877283195
628,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,4,1,2,0,7,0,1,0,0,1,3,7,0,7,85246019.34861892,0.0,121229975.87047109,0.0,24015470.341172624,0.0011414477205738097,62651478.086290106,0.0036695456193210738,103664450.60553905,0.0005406446887234223,1080100000.0,913.7536647980711
629,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,6,3,0,0,0.0,0.0,44433000.29514172,0.002954074792267269,145774219.75415498,0.09045513033954679,35288533.576204896,0.0,1359841732.0983367,0.5450992711675667,423600000.0,0.0
630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,1,4,4,1,23647266.77570645,0.008197736038168046,59965623.99192749,0.005667881156453952,82687276.18370456,0.03230195997759125,167860849.64545918,0.03489653669195282,561611088.2858746,0.18816631376720322,30700000.0,0.0
631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,6,0,0,3,3,2,0.0,0.0,68090627.56419505,0.014008003074491638,158109711.23619944,0.11580433799602696,12586457.998778107,0.0,1245504324.0207694,0.4792604875324314,340700000.0,0.0
632,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,7,6,0,0,1,3,2,7,3,3,7,48459745.61129957,0.005465157358778697,257957265.08829707,0.0,27718121.118406042,0.0063205478477384594,43073508.73710768,0.002442723711090223,706450258.1760865,0.24369001308966304,182600000.0,0.0
633,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,8,1,2,0,2,3,0,0,1,4,5,0,4,7,0,169486985.50806728,0.0,93986630.59767582,0.0,20299287.62732069,0.0,22959753.050099816,5.860705569341276e-05,451205390.5090848,0.05512185867425411,943300000.0,5594.704545692893
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,6,6,4,4,4,4,0,48459745.61129957,0.0006558188830534437,41620795.33926834,0.002338519287784197,165533371.03429726,0.013937690112099992,38014023.52535397,0.0,819861499.627074,0.03794012625358938,0.0,27025.53209139781
635,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,6,0,1,0,3,2,0,6,66507014.9338145,0.0,50345782.532041654,0.005648203512533687,64119632.711652696,0.009794469044412548,102092618.3636824,0.019514446295073345,1239092792.479147,0.46538655535553625,236500000.0,0.0
636,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,8,0,5,5,1,1,1,0,0,3,0,0,0,5,7,146916360.94854027,0.0,151439155.4442835,0.0,20299287.62732069,0.0,9939282.387758318,0.00035213507418121944,507898018.6689481,0.16295663490249185,1659600000.0,0.0
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,5,0,0,0,23647266.77570645,0.002951184973740496,41601591.95815816,0.007009447696635713,127123721.00802466,0.02600392850412168,154346073.5745526,0.010754071642157593,2705602911.0817604,0.38891477092996396,0.0,47403.11162813436
638,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,6,0,2,0,0,0,0,0,1,0,0,0,8,0,7,106293784.88118687,0.0,25577454.161838904,0.0018012586952273978,179721990.4582515,0.020630539764196827,162025786.80165535,0.005227497332814424,106286204.74180937,0.0,423600000.0,7839.460325810198
639,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,1,1,4,4,1,0.0,0.0,59410102.93073928,0.0,77963708.44317082,0.048263826678703325,124548240.01063626,0.024089212378741565,587617453.6516616,0.19952000641028722,115300000.0,0.0
640,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,4,1,0,1,2,0,2,0,0,0,1,0,6,4,4,2,66507014.9338145,0.0,88613111.95505467,0.0,0.0,0.0,103672074.13932945,0.0022594258523740357,625752807.780088,0.025861654749367313,735200000.0,22418.272106774173
641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,2,3,3,0,1,0,7,0,58056350.17151392,0.005465157358778697,93784109.70953196,0.002833940578226976,73986553.17986105,0.022390892973956942,42016005.9544268,0.007031055799778085,1323886798.5897927,0.5244899980904407,30700000.0,0.0
642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,3,3,2,4,5,3,7,23647266.77570645,0.008197736038168046,54941340.10032518,0.005667881156453952,91563991.34816906,0.0,41044784.65557886,0.0034769247725044876,662480616.8563331,0.2261301223771389,30700000.0,0.0
643,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,6,7,0,7,4,7,0,0,0,6,0,0,5,7,1,144075745.84278923,0.0,246921545.1114205,0.0,47244727.78373852,0.04049226699296581,12586457.998778107,0.0,231671575.27661642,0.0442240989274372,1049400000.0,0.0
644,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,6,6,1,0,0,0,1,7,1,0,0,2,2,0,7,183927748.79206374,0.0,6082058.325094995,0.0028605469983305643,82249684.10252997,0.0,91383633.51355505,0.018348393582092795,696815415.1487687,0.24127061755399293,357700000.0,0.0
645,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,5,0,5,3,3,6,0,0,2,4,0,0,4,3,1,117818559.7239252,0.0,181556219.26377252,0.0,73862045.56522128,0.01601993048547154,11422280.741563473,0.0001628769232809527,929313074.2872628,0.12667249643120876,1319200000.0,12887.756545289327
646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2,0,3,6,3,0,7,32694901.094161935,0.0,79844621.41371068,0.0003496789742410416,80664136.36543506,0.011671066716744161,110071808.79337025,0.007043420845919174,1444684035.5154724,0.20077152102949294,30700000.0,23228.168716066502
647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,7,4,1,0,1,3,4,6,3,3,7,48459745.61129957,0.005465157358778697,238321732.97205263,0.0,67982986.94345406,0.023186504946915522,45417271.15494636,0.0027266750123433004,1158279323.5717745,0.43298721382513505,30700000.0,0.0
648,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,6,0,6,5,9,6,3,0,1,6,1,7,7,0,3,134996357.6629468,0.0,271579000.8944825,0.0,46650169.32145682,0.0,38362359.90018903,0.0,209091011.69969815,0.019511505604653406,575500000.0,1851.949653878048
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,7,7,2,2,0,1,2,7,0,7,68599735.10166368,0.0009837283245801654,128933649.86623067,0.0,92262765.08401714,0.0,162178333.10272974,0.011944137651539666,106089704.959595,0.0009096616817116817,0.0,2630.852879147545
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,7,0,0,2,0,0,5,7,0,4,152838648.55217516,0.0027325786793893484,101069048.29083094,0.012997431382798203,172580880.37330407,0.13046099579804238,165443348.39854252,0.03331528263682439,86420965.59927613,0.0,0.0,0.0
651,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,7,0,1,3,0,8,0.0,0.0,57359384.17411588,0.008990285798433077,179251578.94870484,0.13681287364175979,22258486.725668453,0.0,962003691.8047988,0.3595380681300198,1153600000.0,0.0
652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,6,1,7,3,3,0,23647266.77570645,0.008197736038168046,25519844.018508345,0.011957473245541996,135871082.6355232,0.07991123422894351,38362359.90018903,0.0,788997777.526489,0.30162955043920064,377300000.0,0.0
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,2,2,4,5,0,5,48459745.61129957,0.005465157358778697,75577094.20187221,0.012980458697473543,163158394.89895335,0.10591589705301852,65249227.6767657,0.009002636937234989,887069889.9698328,0.33953748765542047,0.0,0.0
654,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,6,0,0,3,0,4,0,0,1,40577323.35273075,0.0027325786793893484,18131787.48930621,0.008455332583475868,31398797.71871161,0.0,26422097.611819956,0.0017959190105410095,2425201623.4389167,0.9442731515326153,664100000.0,0.0
655,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,2,0,1,3,0,0,0.0,0.0,95850822.05963242,0.0038222437475545295,50136745.26458809,0.022390892973956942,94083639.47205289,0.018897965032799773,2113066916.307068,0.8535249146500521,115300000.0,0.0
656,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,3,8,0,5,2,1,2,1,0,0,1,0,0,4,5,1,146916360.94854027,0.0,131081471.76130262,0.0,20299287.62732069,0.0,29957846.58748773,0.0006366611741502453,277449461.3555522,0.008295443964777811,1500100000.0,6191.352644291797
657,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,7,0,7,0,2,0,1,0,1,7,0,0,71223146.50296113,0.0,166071355.5283289,0.0,111930476.26724443,0.07765975972843173,80634933.56105523,0.015017967612511701,132952291.40719101,0.03765162768808787,546500000.0,0.0
658,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,1,0,1,0,2,0,1,1,1,1,1,3,0,74389437.19238332,0.00032790944152672185,44276248.86079267,0.0003368554885130618,43878096.290305056,0.0,85527349.70334524,0.0018278280391899678,1457051863.5830283,0.0675142987753656,151900000.0,48645.75593855671
659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,3,4,7,48459745.61129957,0.005465157358778697,59904953.38115733,0.005614258141884364,77335069.03095897,0.06643221614750447,83238890.39630657,0.016079249180901565,568564858.0977342,0.1809562315942695,151900000.0,0.0
660,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,6,0,4,3,2,0,1,0,1,6,0,1,71223146.50296113,0.0,131321771.566306,0.0,48716867.66610375,0.0,110643307.74847107,0.02201872297733648,122516253.48184258,0.02187660607470806,321100000.0,0.0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,4,7,2,0,0,3,0,1,3,0,7,66507014.9338145,0.0,246921545.1114205,0.0,71003284.7755477,0.04294073459162736,41931458.75764232,0.006995581451476903,1521862320.0497894,0.5940426947327488,0.0,0.0
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,1,1,0,0,0,1,1,7,3,7,32694901.094161935,0.0,187362096.66437703,0.0,136160940.3257031,0.10104828695804154,184389060.42628694,0.03800663926296516,144434812.27797168,0.0,0.0,0.0
663,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,2,1,0,6,0,1,3,0,8,0,0,6,0.0,0.0,83721931.52190953,0.0,56232105.137590505,0.0,27337756.13271144,0.0002668172000260412,1319299165.7502813,0.4977098538889553,1477000000.0,0.0
664,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,8,1,7,0,1,0,1,2,0,1,0,5,48459745.61129957,0.005465157358778697,230520386.38246146,0.0,24008704.372863367,0.0031602739238692297,74698889.22562467,0.014114993784024081,1678765506.0961316,0.6380509963346556,182600000.0,0.0
665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,4,3,1,0,2,6,0,3,5,0,0,76021425.21462078,0.0027325786793893484,152075385.36342946,0.0009766263210441147,124338700.99125701,0.07077758623758804,22928006.72310114,0.0,1286706212.1183822,0.528588974296349,0.0,0.0
666,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,7,0,6,0,0,1,3,0,4,66507014.9338145,0.0,57359384.17411588,0.008990285798433077,73946120.41768885,0.0,135785106.1844388,0.027651347036180347,821047911.6907609,0.30210743119380945,897500000.0,0.0
667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,6,0,7,2,5,6,0,4,7,63612792.47859187,0.005465157358778697,65420827.41826812,0.005614258141884364,73264038.44066289,0.0,49785223.449267834,0.0035332626162224916,1244773676.8434408,0.46328576683288764,151900000.0,0.0
668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,6,3,3,6,23647266.77570645,0.002951184973740496,88613111.95505467,0.0,77816138.43968013,0.0241821644118735,90072352.84009346,0.005761859365036277,1063919954.5529714,0.14089110122168025,30700000.0,16700.121210473993
669,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,1,3,1,0,5,7,8,42291505.65437629,0.0,68090627.56419505,0.014008003074491638,146171346.14844185,0.0910663878968907,24959076.570823994,0.00245615754717395,564226903.4518578,0.16969770867006206,994100000.0,0.0
670,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,7,5,5,4,1,6,0,0,0,3,0,0,0,5,7,217198541.196981,0.0,175232437.41754627,0.0,0.0,0.0,13289666.327327427,0.0012125534950670081,1122956467.4748697,0.4126784475105292,1804200000.0,0.0
671,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,4,1,1,0,0,0,3,0,5,0,1,3,1,0,0,123922014.83441225,0.0,6036706.888688136,0.0010153669169059112,56050655.355505094,0.0,96445760.88025893,0.006330529029903448,2207801180.734832,0.30727021198525434,438700000.0,37640.478196221695
672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,3,1,7,3,7,0,0.0,0.0,18241996.786571644,0.00855273979065491,77644475.05391562,0.0,39688080.3956691,0.002032401285792536,881019681.5985894,0.3328030368160089,627500000.0,0.0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,3,7,1,1,7,2,6,0,5,0,0,0,86336300.10044868,0.00032790944152672185,182451541.5219873,0.0,123276783.8408224,0.00403487129085311,26832955.9837885,2.466536265597413e-05,2911363421.8209076,0.14107725638832105,0.0,112401.45538820118
674,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,4,0,0,1,0,1,2,0,0,0,2,2,7,3,0,5,32694901.094161935,0.0,84523798.00804956,0.00011121521271253544,0.0,0.0,50599680.96775008,0.0005704200876896501,1646779637.460039,0.07829087396177091,566000000.0,59022.74451690405
675,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,7,3,3,0,48459745.61129957,0.005465157358778697,18112584.108196024,0.008438359898151207,75729262.27452305,0.04424892083462213,83952083.41535836,0.012609471489999188,730724324.618845,0.2748809424298662,151900000.0,0.0
676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,1,7,1,2,0,0,1,23647266.77570645,0.008197736038168046,166071355.5283289,0.0,193140040.55169356,0.14996197976137543,31851732.358506463,0.0,2897180035.479696,1.1573538318967327,0.0,0.0
677,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3,7,7,7,9,9,6,0,0,7,7,0,0,1,3,1,263411491.52410418,0.0,332681457.0529928,0.0,41716843.82184082,0.0007725861166657192,14261651.781499248,0.0,1422655424.631356,0.0649779876561049,485000000.0,43871.21819643276
678,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,6,3,4,7,0.0,0.0,18241996.786571644,0.00855273979065491,90134097.76151128,0.03230195997759125,156899791.29795575,0.030285360013244514,737873211.908631,0.24752251065326006,115300000.0,0.0
679,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0,0,1,7,1,7,1,2,4,32694901.094161935,0.0,42818415.6714978,0.0,180820949.8736923,0.016707414214209442,40918338.305804,0.0,1928385155.8088677,0.09015827106707393,340700000.0,62539.932148220665
680,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,2,0,7,2,0,0,0,72222705.9376919,0.0,6066941.17962604,0.001024986918567972,44562056.41521281,0.0068841166506977015,79106818.69326748,0.004368200256632178,2820143394.3960767,0.4080164068323694,535300000.0,46353.372236380055
681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,7,1,0,0,2,0,1,0,2,1,0,3,0,5,194679164.47450042,0.0,54979746.862545565,0.0006842191832523927,69124976.37296422,0.005072623425215618,69364773.58094344,0.001614711897135105,1579768872.2266436,0.0745652629680248,30700000.0,51205.72176092984
682,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,9,0,6,0,0,1,1,1,3,1,0,1,79105568.76152995,0.0027325786793893484,179357791.49446845,0.0,46542433.962347046,0.022497525511949078,119749394.31109372,0.022339566812008445,2778897234.459021,1.095524417133944,61400000.0,0.0
683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,7,4,0,0,7,0,2,1,1,7,0,7,186108353.31089115,0.0,140822678.00042614,0.0,101388999.19510326,0.05822786106437103,71424002.52012795,0.012074614118529284,266121785.03021103,0.07122364997694418,0.0,0.0
684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,0,0,2,0,1,2,1,1,1,0,7,149071578.869657,0.0,18241996.786571644,0.00855273979065491,43878096.290305056,0.0,72455416.6380694,0.012507375286896338,2067302289.6512856,0.8059053905361235,30700000.0,0.0
685,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,9,0,5,6,3,1,1,0,0,0,0,0,7,1,7,158294686.255607,0.0,176323444.558819,0.0,20299287.62732069,0.0,150239994.23992798,0.03189843612651212,133692142.82376754,0.0,874300000.0,0.0
686,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,0,0,6,1,1,4,0,1,0,0,9,23647266.77570645,0.008197736038168046,53358573.6002109,0.0,81913987.91937247,0.0,16925244.491970196,0.0,1282872823.7965288,0.4766687891369108,785300000.0,0.0
687,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,4,6,0,0,0,0,3,0,1,0,4,7,48459745.61129957,0.005465157358778697,128904282.88717857,0.0,33743209.97577788,0.02891755121231101,18504716.691229317,0.0007395499219755858,871067846.258314,0.3095062290840483,785300000.0,0.0
688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,6,1,0,3,3,0,42291505.65437629,0.0,25577454.161838904,0.01200839130151598,159258646.7797334,0.11814842421511337,20319063.206658736,0.0,777879712.9957639,0.29644899416989623,121200000.0,0.0
689,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,3,0,6,0,1,6,0,3,0,40577323.35273075,0.0027325786793893484,60015162.678422764,0.00571166534906341,58926842.49039639,0.0,66008266.44533646,0.009898656962038423,1168372592.371094,0.44739541481438017,498500000.0,0.0
690,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,3,1,8,6,7,0,0,0,3,1,0,0,0,1,113829615.07026595,0.0,285041616.7545879,0.0,11110798.148067158,0.0014180939235048768,38241179.38102488,0.0009202850828102965,2913172297.780233,0.174721739526787,612300000.0,77059.64034742954
691,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,7,0,0,1,7,1,1,7,0,6,32694901.094161935,0.0,166071355.5283289,0.0,179756273.8490561,0.13758970080920763,30528580.36230105,0.0,288529029.6591694,0.08243031850190069,377300000.0,0.0
692,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,3,1,0,3,7,0,7,47847947.961454235,0.0,41659202.10148871,0.007027778196786347,158109711.23619944,0.04168956167856971,100962954.20665191,0.006793258105712158,118647234.83423373,0.0028280443097505395,473900000.0,3603.520092935964
693,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,6,1,4,2,0,1,0,2,0,1,3,0,4,139379418.20097363,0.0,144078475.17543668,0.0,39099184.49906944,0.016164948281003483,94353885.2638796,0.019011354875524265,1587974897.311367,0.6249277141834361,61400000.0,0.0
694,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,7,3,1,4,1,1,0,0,0,3,1,0,0,4,6,167395850.36382186,0.0,142346821.5396565,0.0,0.0,0.0,25991447.002049975,0.0027491714764074815,1620404292.2679775,0.6317276150582267,1257700000.0,0.0
695,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,4,1,1,7,0,6,6,0,1,3,3,4,0.0,0.0,142346821.5396565,0.0,73946120.41768885,0.0,20319063.206658736,0.0,463728443.8141748,0.14728741098684583,1080100000.0,0.0
696,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,9,1,3,5,3,5,0,0,0,5,0,0,3,0,3,188684062.88192984,0.0,193736772.51408312,0.0,0.0,0.0,12974905.887262432,0.0001902483848375911,1111482616.936468,0.15581497773262376,1207400000.0,16160.099202469895
697,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,8,5,6,4,3,2,1,0,0,0,1,2,7,4,6,240891369.19654918,0.0,162255681.13687694,0.0,20299287.62732069,0.0,28788131.7479178,0.0011664589201597331,144703237.59680128,0.0,1621300000.0,256.258735697996
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,4,23647266.77570645,0.008197736038168046,87182647.5903347,0.006490229348736771,201325712.97892135,0.17441176113801615,167249036.6809272,0.03293255258498351,86420965.59927613,0.0,0.0,0.0
699,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,2,1,0,1,7,0,0,50173927.91294511,0.0027325786793893484,18131787.48930621,0.008455332583475868,72719272.9792017,0.025314967615489768,81085354.00273296,0.015205510633696337,132952291.40719101,0.03765162768808787,408000000.0,0.0
700,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,2,7,7,7,1,0,2,0,1,2,6,0,7,90462322.17815001,0.0,283422581.3384405,0.0,75251330.59516943,0.027811000528197738,44041794.93487841,0.006414245890943792,120588998.10475504,0.011051854761913624,1226200000.0,0.0
701,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,10,5,5,1,1,1,1,0,0,3,0,0,0,5,7,259975439.70655304,0.0,118700628.29513216,0.0,31617710.739575382,0.009773536154486624,10053898.617719509,0.00040022580003906184,806611828.2840289,0.28160560879761726,1561600000.0,0.0
702,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,4,7,7,4,0,0,3,0,1,0,3,1,7,3,1,4,230932932.5328355,0.0,51867170.82222553,0.00022563709264575803,24002412.707281925,0.0003780707739026563,38936608.240267664,0.00021911645646061973,967452224.2103288,0.04333130284431435,523300000.0,32616.923349710833
703,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,7,7,7,0,0,0,0,0,0,6,0,0,32694901.094161935,0.0,283422581.3384405,0.0,11242923.125277407,0.0014485989687482237,163930825.8079604,0.0053456919310143226,40273672.383724004,0.0,569600000.0,4866.352390617284
